"","region","watershed","plot","subplot","individual","ramet","dbh","height","family","genus","epithet","code","NewPlotCode","Trat","Number","Trans","Perm"
"2204","Caribe","Bolivar","T2P1",4,"81",1,"12.7","4","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2205","Caribe","Bolivar","T2P1",4,"82",1,"5.7","6","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2206","Caribe","Bolivar","T2P1",4,"83",1,"6","5","RUBIACEAE","Dioicodendron","dioicum","Dioidioi","T2P1","B-T2P1",1,"Low","Low"
"2207","Caribe","Bolivar","T2P1",4,"83A",2,"3.3","4","RUBIACEAE","Dioicodendron","dioicum","Dioidioi","T2P1","B-T2P1",1,"Low","Low"
"2208","Caribe","Bolivar","T2P1",4,"83B",3,"3.3","3","RUBIACEAE","Dioicodendron","dioicum","Dioidioi","T2P1","B-T2P1",1,"Low","Low"
"2209","Caribe","Bolivar","T2P1",4,"84",1,"6.7","7","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2210","Caribe","Bolivar","T2P1",5,"85",1,"4.8","6","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2211","Caribe","Bolivar","T2P1",5,"86",1,"5.4","8","CORDIACEAE","Cordia","alliodora","Cordalli","T2P1","B-T2P1",1,"Low","Low"
"2212","Caribe","Bolivar","T2P1",5,"87",1,"3.4","5","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2213","Caribe","Bolivar","T2P1",5,"88",1,"17.5","15","CORDIACEAE","Cordia","alliodora","Cordalli","T2P1","B-T2P1",1,"Low","Low"
"2214","Caribe","Bolivar","T2P1",5,"89",1,"7.6","9","FABACEAE","Machaerium","sp2","Machsp2","T2P1","B-T2P1",1,"Low","Low"
"2215","Caribe","Bolivar","T2P1",5,"90",1,"4.6","6","FABACEAE","Machaerium","capote","Machcapo","T2P1","B-T2P1",1,"Low","Low"
"2216","Caribe","Bolivar","T2P1",5,"91",1,"2.8","8","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2217","Caribe","Bolivar","T2P1",5,"91A",2,"2.5","5","SALICACEAE","Casearia","corymbosa","Casecory","T2P1","B-T2P1",1,"Low","Low"
"2218","Caribe","Bolivar","T2P1",5,"92",1,"7.4","11","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2219","Caribe","Bolivar","T2P1",5,"92A",2,"6.3","5","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2220","Caribe","Bolivar","T2P1",5,"93",1,"6.9","9","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2221","Caribe","Bolivar","T2P1",5,"93A",2,"3.7","5","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2222","Caribe","Bolivar","T2P1",5,"94",1,"6.4","9","RUBIACEAE","Chomelia","microloba","Chommicr","T2P1","B-T2P1",1,"Low","Low"
"2223","Caribe","Bolivar","T2P1",5,"94A",2,"3.7","5","RUBIACEAE","Chomelia","microloba","Chommicr","T2P1","B-T2P1",1,"Low","Low"
"2224","Caribe","Bolivar","T2P1",5,"95",1,"18.6","16","CORDIACEAE","Cordia","alliodora","Cordalli","T2P1","B-T2P1",1,"Low","Low"
"2225","Caribe","Bolivar","T2P1",5,"96",1,"3.6","5","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2226","Caribe","Bolivar","T2P1",5,"97",1,"3.2","6","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2227","Caribe","Bolivar","T2P1",5,"98",1,"23.9","13","MORACEAE","Ficus","insipida","Ficuinsi","T2P1","B-T2P1",1,"Low","Low"
"2228","Caribe","Bolivar","T2P1",5,"99",1,"23.7","14","CORDIACEAE","Cordia","alliodora","Cordalli","T2P1","B-T2P1",1,"Low","Low"
"2229","Caribe","Bolivar","T2P1",5,"100",1,"8.3","7","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2230","Caribe","Bolivar","T2P1",5,"101",1,"4","6","POLYGONACEAE","Coccoloba","obovata","Coccobov","T2P1","B-T2P1",1,"Low","Low"
"2231","Caribe","Bolivar","T2P1",5,"102",1,"3.6","7","POLYGONACEAE","Coccoloba","obovata","Coccobov","T2P1","B-T2P1",1,"Low","Low"
"2232","Caribe","Bolivar","T2P1",5,"103",1,"13.7","13","SAPINDACEAE","Cupania","americana","Cupaamer","T2P1","B-T2P1",1,"Low","Low"
"2233","Caribe","Bolivar","T2P1",5,"104",1,"3.6","7","EUPHORBIACEAE","Acalypha","diversifolia","Acaldive","T2P1","B-T2P1",1,"Low","Low"
"2234","Caribe","Bolivar","T2P1",6,"105",1,"45.9","18","FABACEAE","Schizolobium","parahyba","Schipara","T2P1","B-T2P1",1,"Low","Low"
"2235","Caribe","Bolivar","T2P1",6,"106",1,"5.2","6","FABACEAE","Machaerium","capote","Machcapo","T2P1","B-T2P1",1,"Low","Low"
"2236","Caribe","Bolivar","T2P1",6,"107",1,"6.6","9","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2237","Caribe","Bolivar","T2P1",6,"108",1,"16.6","14","URTICACEAE","Cecropia","peltata","Cecrpelt","T2P1","B-T2P1",1,"Low","Low"
"2238","Caribe","Bolivar","T2P1",6,"109",1,"6.4","10","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2239","Caribe","Bolivar","T2P1",6,"110",1,"57","17","FABACEAE","Schizolobium","parahyba","Schipara","T2P1","B-T2P1",1,"Low","Low"
"2240","Caribe","Bolivar","T2P1",6,"111",1,"3.1","4","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2241","Caribe","Bolivar","T2P1",6,"112",1,"23.9","9","MORACEAE","Ficus","sp4","Ficusp4","T2P1","B-T2P1",1,"Low","Low"
"2242","Caribe","Bolivar","T2P1",6,"112A",2,"17.4","11","MORACEAE","Brosimum","sp3","Brossp3","T2P1","B-T2P1",1,"Low","Low"
"2243","Caribe","Bolivar","T2P1",6,"113",1,"3.7","7","SAPINDACEAE","Cupania","americana","Cupaamer","T2P1","B-T2P1",1,"Low","Low"
"2244","Caribe","Bolivar","T2P1",6,"114",1,"12.8","10","SAPINDACEAE","Cupania","americana","Cupaamer","T2P1","B-T2P1",1,"Low","Low"
"2245","Caribe","Bolivar","T2P1",6,"115",1,"18.4","10","BURSERACEAE","Bursera","simaruba","Burssima","T2P1","B-T2P1",1,"Low","Low"
"2246","Caribe","Bolivar","T2P1",6,"116",1,"3.5","6","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2247","Caribe","Bolivar","T2P1",6,"117",1,"8.5","5","CORDIACEAE","Cordia","alliodora","Cordalli","T2P1","B-T2P1",1,"Low","Low"
"2248","Caribe","Bolivar","T2P1",6,"118",1,"6.9","6","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2249","Caribe","Bolivar","T2P1",7,"119",1,"8.8","10","FABACEAE","Fabaceae","sp1","Fabasp1","T2P1","B-T2P1",1,"Low","Low"
"2250","Caribe","Bolivar","T2P1",7,"120",1,"10","11","FABACEAE","Fabaceae","sp1","Fabasp1","T2P1","B-T2P1",1,"Low","Low"
"2251","Caribe","Bolivar","T2P1",7,"121",1,"7.2","7","RUBIACEAE","Pittoniotis","trichantha","Pitttric","T2P1","B-T2P1",1,"Low","Low"
"2252","Caribe","Bolivar","T2P1",7,"121A",2,"7.1","7","RUBIACEAE","Pittoniotis","trichantha","Pitttric","T2P1","B-T2P1",1,"Low","Low"
"2253","Caribe","Bolivar","T2P1",7,"123",1,"12.4","11","URTICACEAE","Cecropia","peltata","Cecrpelt","T2P1","B-T2P1",1,"Low","Low"
"2254","Caribe","Bolivar","T2P1",7,"124",1,"3.1","3","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2255","Caribe","Bolivar","T2P1",7,"125",1,"3.2","5","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2256","Caribe","Bolivar","T2P1",7,"126",1,"16.4","17","ANACARDIACEAE","Cyrtocarpa","velutinifolia","Cyrtvelu","T2P1","B-T2P1",1,"Low","Low"
"2257","Caribe","Bolivar","T2P1",7,"126A",2,"13.2","9","ANACARDIACEAE","Cyrtocarpa","velutinifolia","Cyrtvelu","T2P1","B-T2P1",1,"Low","Low"
"2258","Caribe","Bolivar","T2P1",7,"127",1,"5.5","8","SAPINDACEAE","Cupania","americana","Cupaamer","T2P1","B-T2P1",1,"Low","Low"
"2259","Caribe","Bolivar","T2P1",7,"128",1,"2.7","5","SAPINDACEAE","Cupania","americana","Cupaamer","T2P1","B-T2P1",1,"Low","Low"
"2260","Caribe","Bolivar","T2P1",7,"129",1,"2.7","4","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2261","Caribe","Bolivar","T2P1",7,"130",1,"4.4","7","SAPINDACEAE","Cupania","americana","Cupaamer","T2P1","B-T2P1",1,"Low","Low"
"2262","Caribe","Bolivar","T2P1",7,"131",1,"3.7","6","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2263","Caribe","Bolivar","T2P1",7,"132",1,"16.7","13","SAPINDACEAE","Cupania","americana","Cupaamer","T2P1","B-T2P1",1,"Low","Low"
"2264","Caribe","Bolivar","T2P1",7,"133",1,"7.3","9","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2265","Caribe","Bolivar","T2P1",7,"134",1,"4","3","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2266","Caribe","Bolivar","T2P1",7,"135",1,"3.4","8","SAPINDACEAE","Cupania","americana","Cupaamer","T2P1","B-T2P1",1,"Low","Low"
"2267","Caribe","Bolivar","T2P1",7,"136",1,"4.2","6","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2268","Caribe","Bolivar","T2P1",7,"137",1,"2.5","4","CONNARACEAE","Rourea","glabra","Rourglab","T2P1","B-T2P1",1,"Low","Low"
"2269","Caribe","Bolivar","T2P1",7,"138",1,"18.4","9","URTICACEAE","Cecropia","peltata","Cecrpelt","T2P1","B-T2P1",1,"Low","Low"
"2270","Caribe","Bolivar","T2P1",7,"139",1,"8.6","13","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2271","Caribe","Bolivar","T2P1",7,"140",1,"2.6","4","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2272","Caribe","Bolivar","T2P1",8,"141",1,"7.4","5","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2273","Caribe","Bolivar","T2P1",8,"142",1,"2.6","5","FABACEAE","Pithecellobium","unguis-cati","Pithungu","T2P1","B-T2P1",1,"Low","Low"
"2274","Caribe","Bolivar","T2P1",8,"143",1,"4.4","6","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2275","Caribe","Bolivar","T2P1",8,"143A",2,"2.9","3","SALICACEAE","Casearia","corymbosa","Casecory","T2P1","B-T2P1",1,"Low","Low"
"2276","Caribe","Bolivar","T2P1",8,"144",1,"5","5","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2277","Caribe","Bolivar","T2P1",8,"145",1,"7.4","5","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2278","Caribe","Bolivar","T2P1",8,"145A",2,"4.2","4","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2279","Caribe","Bolivar","T2P1",8,"146",1,"3.6","6","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2280","Caribe","Bolivar","T2P1",8,"147",1,"10","9","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2281","Caribe","Bolivar","T2P1",8,"147A",2,"7.5","5","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2282","Caribe","Bolivar","T2P1",8,"147B",3,"7.1","5","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2283","Caribe","Bolivar","T2P1",8,"147C",4,"6.2","3","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2284","Caribe","Bolivar","T2P1",8,"147D",5,"5.4","5","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2285","Caribe","Bolivar","T2P1",8,"148",1,"4.9","5","FABACEAE","Machaerium","capote","Machcapo","T2P1","B-T2P1",1,"Low","Low"
"2286","Caribe","Bolivar","T2P1",8,"149",1,"2.5","6","FABACEAE","Pithecellobium","unguis-cati","Pithungu","T2P1","B-T2P1",1,"Low","Low"
"2287","Caribe","Bolivar","T2P1",9,"150",1,"5.7","7","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2288","Caribe","Bolivar","T2P1",9,"150A",2,"5.3","5","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2289","Caribe","Bolivar","T2P1",9,"151",1,"4","5","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2290","Caribe","Bolivar","T2P1",9,"152",1,"3.8","3","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2291","Caribe","Bolivar","T2P1",9,"153",1,"3","3","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2292","Caribe","Bolivar","T2P1",9,"154",1,"5.9","6","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2293","Caribe","Bolivar","T2P1",9,"154A",2,"2.9","3","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2294","Caribe","Bolivar","T2P1",9,"155",1,"5.3","4","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2295","Caribe","Bolivar","T2P1",9,"156",1,"2.7","6","FABACEAE","Machaerium","sp1","Machsp1","T2P1","B-T2P1",1,"Low","Low"
"2296","Caribe","Bolivar","T2P1",9,"157",1,"10","8","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2297","Caribe","Bolivar","T2P1",9,"157A",2,"5.4","5","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2298","Caribe","Bolivar","T2P1",9,"158",1,"7.7","7","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2299","Caribe","Bolivar","T2P1",10,"159",1,"3","5","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2300","Caribe","Bolivar","T2P1",10,"160",1,"7.2","8","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2301","Caribe","Bolivar","T2P1",10,"161",1,"2.5","5","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2302","Caribe","Bolivar","T2P1",10,"162",1,"3.7","6","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2303","Caribe","Bolivar","T2P1",10,"163",1,"2.5","5","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2304","Caribe","Bolivar","T2P1",10,"164",1,"18.1","10","URTICACEAE","Cecropia","peltata","Cecrpelt","T2P1","B-T2P1",1,"Low","Low"
"2305","Caribe","Bolivar","T2P1",10,"165",1,"3","6","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2306","Caribe","Bolivar","T2P1",10,"166",1,"3","7","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2307","Caribe","Bolivar","T2P1",10,"167",1,"3.8","7","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2308","Caribe","Bolivar","T2P1",10,"168",1,"3.7","3","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2309","Caribe","Bolivar","T2P1",10,"169",1,"3.8","7","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2310","Caribe","Bolivar","T2P1",10,"170",1,"3.7","6","ARECACEAE","Bactris","sp","Bactsp","T2P1","B-T2P1",1,"Low","Low"
"2311","Caribe","Bolivar","T2P1",10,"171",1,"10.8","10","MORACEAE","Ficus","sp2","Ficusp2","T2P1","B-T2P1",1,"Low","Low"
"2312","Caribe","Bolivar","T2P1",10,"172",1,"7.5","8","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2313","Caribe","Bolivar","T2P1",10,"173",1,"6.1","8","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2314","Caribe","Bolivar","T2P1",10,"174",1,"7.5","7","FABACEAE","Albizia","niopoides","Albiniop","T2P1","B-T2P1",1,"Low","Low"
"2315","Caribe","Bolivar","T2P1",10,"175",1,"3.1","4","FABACEAE","Machaerium","sp1","Machsp1","T2P1","B-T2P1",1,"Low","Low"
"2316","Caribe","Bolivar","T2P1",10,"176",1,"7.7","10","FABACEAE","Fabaceae","sp1","Fabasp1","T2P1","B-T2P1",1,"Low","Low"
"2317","Caribe","Bolivar","T2P1",10,"177",1,"3.3","7","SAPINDACEAE","Cupania","americana","Cupaamer","T2P1","B-T2P1",1,"Low","Low"
"2318","Caribe","Bolivar","T2P1",10,"178",1,"3.6","4","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2319","Caribe","Bolivar","T2P1",10,"179",1,"11.8","12","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2320","Caribe","Bolivar","T2P1",10,"180",1,"3.5","5","","","","","T2P1","B-T2P1",1,"Low","Low"
"2321","Caribe","Bolivar","T2P1",10,"181",1,"8","10","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2322","Caribe","Bolivar","T2P1",10,"182",1,"2.8","4","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2323","Caribe","Bolivar","T2P1",10,"183",1,"3.6","7","SAPINDACEAE","Sapindaceae","sp1","Sapisp1","T2P1","B-T2P1",1,"Low","Low"
"2324","Caribe","Bolivar","T2P1",10,"184",1,"5.6","5","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2325","Caribe","Bolivar","T2P1",10,"185",1,"7.6","8","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2326","Caribe","Bolivar","T2P1",10,"186",1,"6.1","8","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2327","Caribe","Bolivar","T2P1",10,"187",1,"3.6","5","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2328","Caribe","Bolivar","T2P1",10,"188",1,"3.7","6","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2329","Caribe","Bolivar","T2P1",10,"189",1,"5.5","7","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2330","Caribe","Bolivar","T2P1",10,"190",1,"2.8","6","MYRTACEAE","Myrcia","splendens","Myrcsple","T2P1","B-T2P1",1,"Low","Low"
"2331","Caribe","Bolivar","T2P1",10,"191",1,"4","4","SALICACEAE","Casearia","sp1","Casesp1","T2P1","B-T2P1",1,"Low","Low"
"2332","Caribe","Bolivar","T2P1",10,"192",1,"8.7","8","CORDIACEAE","Cordia","bicolor","Cordbico","T2P1","B-T2P1",1,"Low","Low"
"2333","Caribe","Bolivar","T2P1",10,"193",1,"10.2","8","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2334","Caribe","Bolivar","T2P1",10,"193A",2,"4.8","6","MALVACEAE","Guazuma","ulmifolia","Guazulmi","T2P1","B-T2P1",1,"Low","Low"
"2335","Caribe","Bolivar","T2P2",1,"1",1,"3.2","5","PICRAMNIACEAE","Picramnia","latifolia","Picrlati","T2P2","B-T2P2",1,"Low","Medium"
"2336","Caribe","Bolivar","T2P2",1,"2",1,"57.1","16","ANACARDIACEAE","Anacardium","excelsum","Anacexce","T2P2","B-T2P2",1,"Low","Medium"
"2337","Caribe","Bolivar","T2P2",1,"3",1,"4.3","5","ANACARDIACEAE","Astronium","graveolens","Astrgrav","T2P2","B-T2P2",1,"Low","Medium"
"2338","Caribe","Bolivar","T2P2",1,"4",1,"3.3","5","EUPHORBIACEAE","Acalypha","diversifolia","Acaldive","T2P2","B-T2P2",1,"Low","Medium"
"2339","Caribe","Bolivar","T2P2",1,"5",1,"26.5","14","SAPINDACEAE","Cupania","americana","Cupaamer","T2P2","B-T2P2",1,"Low","Medium"
"2340","Caribe","Bolivar","T2P2",1,"6",1,"3","3","LECYTHIDACEAE","Gustavia","superba","Gustsupe","T2P2","B-T2P2",1,"Low","Medium"
"2341","Caribe","Bolivar","T2P2",1,"7",1,"31.6","17","SAPINDACEAE","Cupania","americana","Cupaamer","T2P2","B-T2P2",1,"Low","Medium"
"2342","Caribe","Bolivar","T2P2",1,"8",1,"4.8","4","MORACEAE","Brosimum","alicastrum","Brosalic","T2P2","B-T2P2",1,"Low","Medium"
"2343","Caribe","Bolivar","T2P2",2,"9",1,"4.9","7","BURSERACEAE","Protium","tenuifolium","Prottenu","T2P2","B-T2P2",1,"Low","Medium"
"2344","Caribe","Bolivar","T2P2",2,"10",1,"7.9","8","BURSERACEAE","Protium","tenuifolium","Prottenu","T2P2","B-T2P2",1,"Low","Medium"
"2345","Caribe","Bolivar","T2P2",2,"11",1,"3","3","EUPHORBIACEAE","Acalypha","diversifolia","Acaldive","T2P2","B-T2P2",1,"Low","Medium"
"2346","Caribe","Bolivar","T2P2",2,"12",1,"28.7","15","SAPINDACEAE","Cupania","americana","Cupaamer","T2P2","B-T2P2",1,"Low","Medium"
"2347","Caribe","Bolivar","T2P2",2,"13",1,"5.1","5","FABACEAE","Piptadenia","flava","Piptflav","T2P2","B-T2P2",1,"Low","Medium"
"2348","Caribe","Bolivar","T2P2",2,"14",1,"2.6","3","LECYTHIDACEAE","Gustavia","superba","Gustsupe","T2P2","B-T2P2",1,"Low","Medium"
"2349","Caribe","Bolivar","T2P2",2,"15",1,"30.5","16","SAPINDACEAE","Cupania","americana","Cupaamer","T2P2","B-T2P2",1,"Low","Medium"
"2350","Caribe","Bolivar","T2P2",2,"16",1,"10.2","9","RUBIACEAE","Pittoniotis","trichantha","Pitttric","T2P2","B-T2P2",1,"Low","Medium"
"2351","Caribe","Bolivar","T2P2",2,"17",1,"2.6","5","MELIACEAE","Trichilia","pallida","Tricpall","T2P2","B-T2P2",1,"Low","Medium"
"2352","Caribe","Bolivar","T2P2",2,"18",1,"2.8","4","MORACEAE","Brosimum","alicastrum","Brosalic","T2P2","B-T2P2",1,"Low","Medium"
"2353","Caribe","Bolivar","T2P2",2,"19",1,"3.3","2","URTICACEAE","Myriocarpa","longipes","Myrilong","T2P2","B-T2P2",1,"Low","Medium"
"2354","Caribe","Bolivar","T2P2",2,"20",1,"2.7","4","ULMACEAE","Ampelocera","macphersonii","Ampemacp","T2P2","B-T2P2",1,"Low","Medium"
"2355","Caribe","Bolivar","T2P2",3,"21",1,"3.1","3","BURSERACEAE","Protium","tenuifolium","Prottenu","T2P2","B-T2P2",1,"Low","Medium"
"2356","Caribe","Bolivar","T2P2",3,"22",1,"6.6","6","URTICACEAE","Myriocarpa","longipes","Myrilong","T2P2","B-T2P2",1,"Low","Medium"
"2357","Caribe","Bolivar","T2P2",3,"23",1,"9.4","8","PIPERACEAE","Piper","reticulatum","Pipereti","T2P2","B-T2P2",1,"Low","Medium"
"2358","Caribe","Bolivar","T2P2",3,"23A",2,"6","7","PIPERACEAE","Piper","reticulatum","Pipereti","T2P2","B-T2P2",1,"Low","Medium"
"2359","Caribe","Bolivar","T2P2",3,"23B",3,"3.3","4","PIPERACEAE","Piper","reticulatum","Pipereti","T2P2","B-T2P2",1,"Low","Medium"
"2360","Caribe","Bolivar","T2P2",3,"24",1,"2.5","4","PRIMULACEAE","Stylogyne","micrantha","Stylmicr","T2P2","B-T2P2",1,"Low","Medium"
"2361","Caribe","Bolivar","T2P2",3,"25",1,"3.2","4","MORACEAE","Ficus","sp2","Ficusp2","T2P2","B-T2P2",1,"Low","Medium"
"2362","Caribe","Bolivar","T2P2",3,"26",1,"6.3","7","ANACARDIACEAE","Spondias","sp","Sponsp","T2P2","B-T2P2",1,"Low","Medium"
"2363","Caribe","Bolivar","T2P2",3,"27",1,"3","6","BURSERACEAE","Protium","tenuifolium","Prottenu","T2P2","B-T2P2",1,"Low","Medium"
"2364","Caribe","Bolivar","T2P2",3,"28",1,"22.6","14","MORACEAE","Ficus","sp2","Ficusp2","T2P2","B-T2P2",1,"Low","Medium"
"2365","Caribe","Bolivar","T2P2",4,"29",1,"3.5","5","EUPHORBIACEAE","Acalypha","diversifolia","Acaldive","T2P2","B-T2P2",1,"Low","Medium"
"2366","Caribe","Bolivar","T2P2",4,"30",1,"9.1","8","ANACARDIACEAE","Astronium","graveolens","Astrgrav","T2P2","B-T2P2",1,"Low","Medium"
"2367","Caribe","Bolivar","T2P2",4,"31",1,"93.9","20","MORACEAE","Ficus","sp4","Ficusp4","T2P2","B-T2P2",1,"Low","Medium"
"2368","Caribe","Bolivar","T2P2",4,"33",1,"13.1","11","FABACEAE","Platymiscium","hebestachyum","Plathebe","T2P2","B-T2P2",1,"Low","Medium"
"2369","Caribe","Bolivar","T2P2",4,"34",1,"2.6","4","ULMACEAE","Ampelocera","macphersonii","Ampemacp","T2P2","B-T2P2",1,"Low","Medium"
"2370","Caribe","Bolivar","T2P2",4,"35",1,"16.7","16","BURSERACEAE","Protium","tenuifolium","Prottenu","T2P2","B-T2P2",1,"Low","Medium"
"2371","Caribe","Bolivar","T2P2",4,"36",1,"3.3","2","CONNARACEAE","Connarus","panamensis","Connpana","T2P2","B-T2P2",1,"Low","Medium"
"2372","Caribe","Bolivar","T2P2",4,"38",1,"3","4","","","","","T2P2","B-T2P2",1,"Low","Medium"
"2373","Caribe","Bolivar","T2P2",4,"39",1,"8.4","10","ANACARDIACEAE","Anacardium","excelsum","Anacexce","T2P2","B-T2P2",1,"Low","Medium"
